#	mutation	transfection	pair	slice	hemi	animal	id	peak	decay	charge	rise	dt50	fwhm
128	C456Y	-	64	5	R	1	R 04-04-19 s1 p0	150.1824	64.6671	11.7308	3.44981	27.3876	33.3819
129	C456Y	+	65	6	R	1	R 04-04-19 s2 p0	9.82888	40.5101	1.24925	7.79003	27.5753	38.1405
130	C456Y	-	65	6	R	1	R 04-04-19 s2 p0	134.2094	43.6622	8.78957	3.70323	23.2617	30.6912
131	C456Y	+	66	1	L	1	L 04-04-19 s0 p1	14.67046	115.591	1.32209	5.43602	28.2606	35.6051
132	C456Y	-	66	1	L	1	L 04-04-19 s0 p1	138.2644	66.322	14.8383	3.33645	29.633	36.5749
133	C456Y	-	67	1	L	1	L 04-04-19 s0 p0	131.242	69.9741	10.7847	3.58859	27.6658	33.3576
134	C456Y	+	67	1	L	1	L 04-04-19 s0 p0	18.24726	62.3855	2.05065	7.31996	28.1131	35.332
135	C456Y	+	68	2	L	1	L 04-04-19 s1 p0	19.47714	130.217	4.25755	5.49316	52.6075	59.3642
136	C456Y	-	68	2	L	1	L 04-04-19 s1 p0	120.1684	73.0571	13.4101	3.3892	34.4527	41.6954
137	C456Y	+	69	3	L	1	L 04-04-19 s2 p2	25.3544	90.2813	3.29219	4.58497	51.235	59.063
138	C456Y	-	69	3	L	1	L 04-04-19 s2 p2	104.2868	81.8485	12.4467	2.73343	40.7406	47.4772
139	C456Y	+	70	3	L	1	L 04-04-19 s2 p1	15.1648	101.22	2.04448	3.9474	36.9086	43.9529
140	C456Y	-	70	3	L	1	L 04-04-19 s2 p1	178.4548	72.1759	18.0305	3.44542	33.654	40.1821
141	C456Y	+	71	3	L	1	L 04-04-19 s2 p0	12.47538	71.7046	0.91763	7.42769	36.2818	45.1399
142	C456Y	-	71	3	L	1	L 04-04-19 s2 p0	180.9816	61.1611	16.7892	2.9009	29.452	35.1698
143	DKO	+	72	5	NA	3	24.10.17 s0 p2	23.7542	213.609	0.849596	3.52409	29.9228	36.9787
144	DKO	-	72	5	NA	3	24.10.17 s0 p2	123.3994	84.5633	11.2144	4.02792	34.5597	40.3347
145	DKO	+	73	5	NA	3	24.10.17 s0 p1	21.5352	193.161	4.18551	4.00863	51.3897	56.8219
146	DKO	-	73	5	NA	3	24.10.17 s0 p1	95.5708	82.0348	9.4819	3.71072	35.751	41.9089
147	DKO	+	74	5	NA	3	24.10.17 s0 p0	8.6878	223.054	1.6407	3.6196	37.4196	48.1878
148	DKO	-	74	5	NA	3	24.10.17 s0 p0	75.5746	81.9239	8.15639	3.08375	39.8959	45.8812
149	DKO	+	75	6	NA	3	24.10.17 s1 p0	4.58918	141.982	0.430896	2.39441	18.1255	21.4
150	DKO	-	75	6	NA	3	24.10.17 s1 p0	86.3686	95.0037	5.42524	3.42699	26.6572	32.175
151	DKO	+	76	10	NA	4	23-04-19 s0 p1	21.5016	86.2053	2.5521	4.12381	41.4405	46.6696
152	DKO	-	76	10	NA	4	23-04-19 s0 p1	196.2324	69.4264	19.5685	3.39477	31.9213	37.6759
153	DKO	+	77	10	NA	4	23-04-19 s0 p0	42.8546	108.419	5.37787	3.95166	35.0294	41.9145
154	DKO	-	77	10	NA	4	23-04-19 s0 p0	97.1154	75.8841	7.44259	3.66363	26.1635	31.6213
155	DKO	+	78	9	NA	4	23-04-19 s1 p1	0.21125	245.431	0.019628	8.83835	0.182677	10.7671
156	DKO	-	78	9	NA	4	23-04-19 s1 p1	25.4222	37.3159	0.87777	2.85889	18.5853	25.9479
157	DKO	+	79	9	NA	4	23-04-19 s1 p0	13.32458	204.686	2.89796	4.07849	24.1515	30.715
158	DKO	-	79	9	NA	4	23-04-19 s1 p0	101.2436	62.6278	5.57959	4.20244	19.1288	25.0416
159	DKO	+	80	11	NA	4	23-04-19 s1 p1	5.32832	460.209	0.550682	3.15021	36.2802	42.822
160	DKO	-	80	11	NA	4	23-04-19 s1 p1	130.603	62.5893	10.9608	3.6664	26.1549	32.0549
161	DKO	+	81	11	NA	4	23-04-19 s1 p0	25.5002	440.788	8.58551	3.16187	206.959	214.779
162	DKO	-	81	11	NA	4	23-04-19 s1 p0	174.9836	82.7086	20.262	3.09916	25.9464	31.7308
163	DKO	+	82	7	NA	3	24.10.17 s0 p2	5.54318	273.355	0.289031	0.0782057	28.0858	33.5251
164	DKO	-	82	7	NA	3	24.10.17 s0 p2	105.6688	83.0034	6.83567	3.30296	25.3399	31.2529
165	DKO	+	83	7	NA	3	24.10.17 s0 p1	10.73344	159.945	0.72507	8.86212	19.172	26.0769
166	DKO	-	83	7	NA	3	24.10.17 s0 p1	86.9506	67.7687	6.64122	4.58427	25.5432	31.407
167	DKO	+	84	7	NA	3	24.10.17 s0 p0	5.81086	131.721	1.1795	86.5205	22.7542	47.5034
168	DKO	-	84	7	NA	3	24.10.17 s0 p0	87.1512	75.2097	5.07654	4.15268	23.3735	29.3676
169	DKO	+	85	8	NA	3	24.10.17 s1 p0	7.3096	437.25	2.24318	11.1628	194.29	230.228
170	DKO	-	85	8	NA	3	24.10.17 s1 p0	78.1858	113.604	9.67727	3.20062	34.6471	40.5549
171	DKO	+	86	1	NA	2	15-04-19 s0 p1	21.6078	45.1038	2.40907	3.69896	25.2462	31.1951
172	DKO	-	86	1	NA	2	15-04-19 s0 p1	144.0382	43.6934	7.07432	2.74713	18.6668	23.383
173	DKO	+	87	1	NA	2	15-04-19 s0 p0	23.5452	115.04	0.732959	4.07836	31.9795	39.1664
174	DKO	-	87	1	NA	2	15-04-19 s0 p0	109.2134	73.3333	8.48617	3.1753	26.0306	32.0561
175	DKO	+	88	3	NA	2	15-04-19 s0 p1	11.5552	321.653	1.39924	4.20375	25.2993	36.1041
176	DKO	-	88	3	NA	2	15-04-19 s0 p1	129.8602	41.0549	7.12467	2.94449	17.6022	22.8911
177	DKO	+	89	3	NA	2	15-04-19 s0 p0	15.60584	210.921	2.94522	3.6341	36.7654	45.1525
178	DKO	-	89	3	NA	2	15-04-19 s0 p0	118.6384	68.9634	11.4651	4.03188	24.5072	32.5647
179	DKO	+	90	2	NA	2	15-04-19 s1 p0	5.83768	131.008	0.877014	2.82695	25.7176	31.9916
180	DKO	-	90	2	NA	2	15-04-19 s1 p0	119.2384	53.144	8.80805	3.72682	25.4262	31.7054
181	DKO	+	91	4	NA	2	15-04-19 s1 p0	96.6746	101.167	10.7165	3.89272	32.5638	38.9443
182	DKO	-	91	4	NA	2	15-04-19 s1 p0	136.988	117.619	18.1605	3.48833	60.3195	67.2917
